Series Name,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Papua New Guinea,PNG,3.24954750224322,3.31345365110843,3.37922236880715,3.44526925145617,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Paraguay,PRY,5.88099772363908,6.056856783368,6.24101052837597,6.43021500946081,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Peru,PER,7.32560298678726,7.55773647262604,7.81080245454995,8.08839279183076,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Philippines,PHL,4.60214198335079,4.76295798333335,4.93709669099723,5.12256876829946,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Poland,POL,15.7314838621437,16.3376979048267,16.9312953486375,17.5178167625452,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Portugal,PRT,20.761941797688,21.1616092062225,21.5577020889385,21.9538575375873,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Post-demographic dividend,PST,17.9474173445113,18.2943310831641,18.6273916537443,18.9545169673224,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Pre-demographic dividend,PRE,2.70240549656877,2.7210206936437,2.73804560627418,2.75381363776434,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Puerto Rico,PRI,16.0372057756309,16.8752941176471,17.7453252823385,18.6748502103569,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Qatar,QAT,0.998515030927112,1.10884901675499,1.23212298622101,1.3700703387375,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Romania,ROU,16.9654269034024,17.4217132153836,17.8817265866248,18.3387013938296,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Russian Federation,RUS,13.5538761073839,13.8839771635639,14.2633149894054,14.6747083203719,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Rwanda,RWA,2.6889092345364,2.76580499479511,2.84976305323087,2.9381960775388,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Samoa,WSM,4.50667397022422,4.59197573701391,4.68845980588886,4.80041197375197,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,San Marino,SMR,..,..,..,..,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Sao Tome and Principe,STP,2.8791768622889,2.89331634084054,2.90744559102608,2.9256781090661,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Saudi Arabia,SAU,3.02071397622026,3.10632221046056,3.20753529655243,3.31408802294981,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Senegal,SEN,3.06146897967748,3.06522438128101,3.07451900549666,3.08682370101833,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Serbia,SRB,16.9566837152719,17.4231584206982,17.8947516248703,18.3457926916963,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Seychelles,SYC,7.24062414453874,7.31271549472364,7.42911074695596,7.59454560435034,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Sierra Leone,SLE,2.98779377443734,2.98988897824674,2.98184277250364,2.96655621131612,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Singapore,SGP,9.04725050392049,9.76849580287652,10.5798994786478,11.4633801933791,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Slovak Republic,SVK,14.0470684896325,14.5481176691744,15.0810220451917,15.629246504777,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Slovenia,SVN,18.0132860241821,18.4807709923296,19.0233163840774,19.6068796541788,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Small states,SST,5.79636019659654,5.86789561914148,5.94418506577477,6.02956944874001,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Solomon Islands,SLB,3.52252792985784,3.54757053974732,3.57242244579342,3.59895045928894,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Somalia,SOM,2.79783558998669,2.82890382919737,2.85368354175379,2.87331094294556,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,South Africa,ZAF,5.02943260387525,5.12221949305616,5.21917862619865,5.31800500542302,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,South Asia,SAS,5.40230481209363,5.54347106563723,5.68986465941401,5.84056048177619,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,South Asia (IDA & IBRD),TSA,5.40230481209363,5.54347106563723,5.68986465941401,5.84056048177619,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,South Sudan,SSD,3.41203498655892,3.42229756737999,3.41576478198637,3.39848287985152,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Spain,ESP,18.6468349302748,18.9105406468308,19.1458487271796,19.3785075224995,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Sri Lanka,LKA,9.39190962399274,9.76846627621268,10.1235931486662,10.4732197537841,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,St. Lucia,LCA,9.23316548128133,9.4154112784962,9.60465090575505,9.80653035642617,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,St. Martin (French part),MAF,..,..,..,..,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,St. Vincent and the Grenadines,VCT,9.24158023967457,9.33317497875917,9.45213836306191,9.58978686338024,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Sub-Saharan Africa,SSF,2.93254929433674,2.95305428874729,2.97104937838324,2.98770560654484,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Sub-Saharan Africa (excluding high income),SSA,2.93214496424619,2.95265058493237,2.97064247319769,2.98729217395572,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,2.93254929433674,2.95305428874729,2.97104937838324,2.98770560654484,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Sudan,SDN,3.44381081640338,3.48952162270705,3.53520683416771,3.58116052825144,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Suriname,SUR,6.60904276723486,6.70770134964807,6.8049556876823,6.90636990225525,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Sweden,SWE,19.6085182207794,19.8401953150298,19.9914163662092,20.0955249278002,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Switzerland,CHE,17.9973302879733,18.2289036991655,18.4308671298436,18.6232165647717,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Syrian Arab Republic,SYR,3.99178592828478,4.1457610184606,4.31835461571047,4.50312442147583,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Tajikistan,TJK,2.94489206801775,2.95910039026596,2.98271403520705,3.02188755207627,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Tanzania,TZA,2.53787913294955,2.5637092187766,2.58366125391209,2.60129917835952,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Thailand,THA,10.6020313525916,11.0060577653537,11.4369639217331,11.9008931395893,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Timor-Leste,TLS,4.38777164963362,4.39018509162725,4.35959390568973,4.31649229400603,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Togo,TGO,2.80254775330534,2.82848716323182,2.85022720087124,2.86946801108822,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Tonga,TON,5.99517766245622,5.97332225880771,5.96482283966352,5.95366144364662,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Trinidad and Tobago,TTO,9.66761242563824,10.0087836464473,10.3645870587887,10.7349535163324,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Tunisia,TUN,7.66500813196912,7.82946130753467,8.05233384204566,8.31567907898877,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Turkey,TUR,7.86886477141321,8.05000799783324,8.25571138776413,8.4832129399716,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Turkmenistan,TKM,4.07466856605958,4.15767749464535,4.27749642346457,4.42663446194014,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Tuvalu,TUV,..,..,..,..,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Uganda,UGA,1.88283445587944,1.90077642490639,1.92030488414537,1.94098692046317,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Ukraine,UKR,15.6694126854989,15.8940764958357,16.1552261547116,16.4346864392016,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,United Arab Emirates,ARE,0.93336859946669,0.986990678326415,1.03467797621702,1.08500098484481,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,United Kingdom,GBR,17.9742100784289,18.1583745643756,18.2911350395904,18.3958656741466,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,United States,USA,14.6428847122761,15.0336787501808,15.4193658960742,15.8076540556035,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Upper middle income,UMC,8.8863825170957,9.23053272706122,9.6219593760052,10.0379487990588,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Uruguay,URY,14.4830508946489,14.5913311093128,14.7002261801567,14.8145195308593,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Uzbekistan,UZB,4.05863556338683,4.14162684514612,4.26475960335778,4.4191378781364,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Vanuatu,VUT,3.72478147014347,3.70459526461395,3.67377675037652,3.64015306819735,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,"Venezuela, RB",VEN,6.36488559256154,6.6436402757606,6.94368203720475,7.26698662012597,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Vietnam,VNM,6.65835853517865,6.82469158458086,7.03102794813837,7.2749782978793,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Virgin Islands (U.S.),VIR,17.4936641323196,18.1303953832213,18.7224942959972,19.2883072220099,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,West Bank and Gaza,PSE,3.01633899044548,3.05536176772468,3.09407997553098,3.13330573708009,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,World,WLD,8.2229383814148,8.42688745885706,8.64584153391338,8.87344224397751,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,"Yemen, Rep.",YEM,2.79591328954544,2.8256519531947,2.85163700902815,2.87626975604452,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Zambia,ZMB,2.05672004056083,2.07070534846608,2.08480693055531,2.09967802593266,..
Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,Zimbabwe,ZWE,2.84419509202889,2.86177852824712,2.8961911187331,2.93952365300113,..
"Population, total",SP.POP.TOTL,Afghanistan,AFG,33736494,34656032,35530081,36373000,..
"Population, total",SP.POP.TOTL,Albania,ALB,2880703,2876101,2873457,2876000,..
"Population, total",SP.POP.TOTL,Algeria,DZA,39871528,40606052,41318142,42008000,..
"Population, total",SP.POP.TOTL,American Samoa,ASM,55537,55599,55641,56000,..
"Population, total",SP.POP.TOTL,Andorra,AND,78014,77281,76965,77000,..
"Population, total",SP.POP.TOTL,Angola,AGO,27859305,28813463,29784193,30774000,..
"Population, total",SP.POP.TOTL,Antigua and Barbuda,ATG,99923,100963,102012,103000,..
"Population, total",SP.POP.TOTL,Arab World,ARB,..,..,..,..,..
"Population, total",SP.POP.TOTL,Argentina,ARG,43417765,43847430,44271041,44689000,..
"Population, total",SP.POP.TOTL,Armenia,ARM,2916950,2924816,2930450,2934000,..
"Population, total",SP.POP.TOTL,Aruba,ABW,104341,104822,105264,106000,..
"Population, total",SP.POP.TOTL,Australia,AUS,23815995,24190907,24601860,24917000,..
"Population, total",SP.POP.TOTL,Austria,AUT,8642699,8736668,8797566,8816000,..
"Population, total",SP.POP.TOTL,Azerbaijan,AZE,9649341,9757812,9854033,9949000,..
"Population, total",SP.POP.TOTL,"Bahamas, The",BHS,386838,391232,395361,399000,..
"Population, total",SP.POP.TOTL,Bahrain,BHR,1371855,1425171,1492584,1567000,..
"Population, total",SP.POP.TOTL,Bangladesh,BGD,161200886,162951560,164669751,166368000,..
"Population, total",SP.POP.TOTL,Barbados,BRB,284217,284996,285719,286000,..
"Population, total",SP.POP.TOTL,Belarus,BLR,9489616,9501534,9498264,9481000,..
"Population, total",SP.POP.TOTL,Belgium,BEL,11274196,11331422,11382393,11447000,..
"Population, total",SP.POP.TOTL,Belize,BLZ,359288,366954,374681,382000,..
"Population, total",SP.POP.TOTL,Benin,BEN,10575952,10872298,11175692,11486000,..
"Population, total",SP.POP.TOTL,Bermuda,BMU,65239,65341,65441,..,..
"Population, total",SP.POP.TOTL,Bhutan,BTN,787386,797765,807610,817000,..
"Population, total",SP.POP.TOTL,Bolivia,BOL,10724705,10887882,11051600,11216000,..
"Population, total",SP.POP.TOTL,Bosnia and Herzegovina,BIH,3535961,3516816,3507017,3504000,..
"Population, total",SP.POP.TOTL,Botswana,BWA,2209197,2250260,2291661,2333000,..
"Population, total",SP.POP.TOTL,Brazil,BRA,205962108,207652865,209288278,210868000,..
"Population, total",SP.POP.TOTL,British Virgin Islands,VGB,..,..,..,..,..
"Population, total",SP.POP.TOTL,Brunei Darussalam,BRN,417542,423196,428697,434000,..
"Population, total",SP.POP.TOTL,Bulgaria,BGR,7177991,7127822,7075947,7021000,..
"Population, total",SP.POP.TOTL,Burkina Faso,BFA,18110624,18646433,19193382,19752000,..
"Population, total",SP.POP.TOTL,Burundi,BDI,10199270,10524117,10864245,11216000,..
"Population, total",SP.POP.TOTL,Cabo Verde,CPV,532913,539560,546388,553000,..
"Population, total",SP.POP.TOTL,Cambodia,KHM,15517635,15762370,16005373,16246000,..
"Population, total",SP.POP.TOTL,Cameroon,CMR,22834522,23439189,24053727,24678000,..
"Population, total",SP.POP.TOTL,Canada,CAN,35832513,36264604,36708083,37030000,..
"Population, total",SP.POP.TOTL,Caribbean small states,CSS,..,..,..,..,..
"Population, total",SP.POP.TOTL,Cayman Islands,CYM,59963,60765,61559,62000,..
"Population, total",SP.POP.TOTL,Central African Republic,CAF,4546100,4594621,4659080,4737000,..
"Population, total",SP.POP.TOTL,Central Europe and the Baltics,CEB,..,..,..,..,..
"Population, total",SP.POP.TOTL,Chad,TCD,14009413,14452543,14899994,15353000,..
"Population, total",SP.POP.TOTL,Channel Islands,CHI,163758,164541,165314,166000,..
"Population, total",SP.POP.TOTL,Chile,CHL,17762681,17909754,18054726,18197000,..
"Population, total",SP.POP.TOTL,China,CHN,1371220000,1378665000,1386395000,1391160000,..
"Population, total",SP.POP.TOTL,Colombia,COL,48228697,48653419,49065615,49465000,..
"Population, total",SP.POP.TOTL,Comoros,COM,777424,795601,813912,832000,..
"Population, total",SP.POP.TOTL,"Congo, Dem. Rep.",COD,76196619,78736153,81339988,84005000,..
"Population, total",SP.POP.TOTL,"Congo, Rep.",COG,4995648,5125821,5260750,5400000,..
"Population, total",SP.POP.TOTL,Costa Rica,CRI,4807852,4857274,4905769,4953000,..
"Population, total",SP.POP.TOTL,Cote d'Ivoire,CIV,23108472,23695919,24294750,24906000,..
"Population, total",SP.POP.TOTL,Croatia,HRV,4203604,4174349,4124531,4106000,..
"Population, total",SP.POP.TOTL,Cuba,CUB,11461432,11475982,11484636,11489000,..
"Population, total",SP.POP.TOTL,Curacao,CUW,..,..,..,..,..
"Population, total",SP.POP.TOTL,Cyprus,CYP,1160985,1170125,1179551,1189000,..
"Population, total",SP.POP.TOTL,Czech Republic,CZE,10546059,10566332,10594438,10599000,..
"Population, total",SP.POP.TOTL,Denmark,DNK,5683483,5728010,5764980,5785000,..
"Population, total",SP.POP.TOTL,Djibouti,DJI,927414,942333,956985,971000,..
"Population, total",SP.POP.TOTL,Dominica,DMA,73162,73543,73925,74000,..
"Population, total",SP.POP.TOTL,Dominican Republic,DOM,10528394,10648791,10766998,10883000,..
"Population, total",SP.POP.TOTL,Early-demographic dividend,EAR,..,..,..,..,..
"Population, total",SP.POP.TOTL,East Asia & Pacific,EAS,2283072846,2298707239,2314367614,2326577000,..
"Population, total",SP.POP.TOTL,East Asia & Pacific (excluding high income),EAP,2038410865,2053299126,2068307600,2080202000,..
"Population, total",SP.POP.TOTL,East Asia & Pacific (IDA & IBRD),TEA,..,..,..,..,..
"Population, total",SP.POP.TOTL,Ecuador,ECU,16144368,16385068,16624858,16863000,..
"Population, total",SP.POP.TOTL,"Egypt, Arab Rep.",EGY,93778172,95688681,97553151,99376000,..
"Population, total",SP.POP.TOTL,El Salvador,SLV,6312478,6344722,6377853,6412000,..
"Population, total",SP.POP.TOTL,Equatorial Guinea,GNQ,1175389,1221490,1267689,1314000,..
"Population, total",SP.POP.TOTL,Eritrea,ERI,..,..,..,..,..
"Population, total",SP.POP.TOTL,Estonia,EST,1315407,1315790,1317384,1314000,..
"Population, total",SP.POP.TOTL,Eswatini,SWZ,1319011,1343098,1367254,1391000,..
"Population, total",SP.POP.TOTL,Ethiopia,ETH,99873033,102403196,104957438,107535000,..
"Population, total",SP.POP.TOTL,Euro area,EMU,339533474,340616862,341443382,341580000,..
"Population, total",SP.POP.TOTL,Europe & Central Asia,ECS,907432777,911694031,915483880,917758000,..
"Population, total",SP.POP.TOTL,Europe & Central Asia (excluding high income),ECA,410778989,413243140,415532934,417267000,..
"Population, total",SP.POP.TOTL,Europe & Central Asia (IDA & IBRD),TEC,..,..,..,..,..
"Population, total",SP.POP.TOTL,European Union,EUU,..,..,..,..,..
"Population, total",SP.POP.TOTL,Faroe Islands,FRO,48965,49117,49290,49000,..
"Population, total",SP.POP.TOTL,Fiji,FJI,892149,898760,905502,912000,..
"Population, total",SP.POP.TOTL,Finland,FIN,5479531,5495303,5508214,5523000,..
"Population, total",SP.POP.TOTL,Fragile and conflict affected situations,FCS,..,..,..,..,..
"Population, total",SP.POP.TOTL,France,FRA,66593366,66859768,67105513,67334000,..
"Population, total",SP.POP.TOTL,French Polynesia,PYF,277690,280208,283007,286000,..
"Population, total",SP.POP.TOTL,Gabon,GAB,1930175,1979786,2025137,2068000,..
"Population, total",SP.POP.TOTL,"Gambia, The",GMB,1977590,2038501,2100568,2164000,..
"Population, total",SP.POP.TOTL,Georgia,GEO,3725276,3727505,3728004,3719000,..
"Population, total",SP.POP.TOTL,Germany,DEU,81686611,82348669,82685827,82571000,..
"Population, total",SP.POP.TOTL,Ghana,GHA,27582821,28206728,28833629,29464000,..
"Population, total",SP.POP.TOTL,Gibraltar,GIB,34228,34408,34571,35000,..
"Population, total",SP.POP.TOTL,Greece,GRC,10820883,10775971,10753531,10724000,..
